,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__gamma,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
41,113.96490540504456,5.577248620986938,0.7347097647656118,0.6584487157241141,0.7103396400721226,0.7451006938568285,0.6712040408085722,0.722425626580858,1e-06,1e-08,"{'krr__alpha': 1e-06, 'krr__gamma': 1e-08}",44,53,45,0.7314266373328822,0.6503424657534247,0.7052924791086351,0.7458960907090878,0.6750278229603629,0.7241917707567965,0.7453037739042139,0.6839041095890411,0.7263138752500454,0.7432729734303605,0.6698912764318123,0.7206004236117506,0.7371805720088002,0.6616438356164384,0.7133099501569133,0.7447537654425452,0.6684359215820563,0.7213266201672133,0.7304112370959553,0.6476027397260274,0.7036279069767443,0.7473768827212727,0.670661758411095,0.7240630343361523,0.7292266034862075,0.6487504279356385,0.7031539888682746,0.7442037569808766,0.6720034246575343,0.7219462840323767,3.188981503346178,1.0115401010688798,0.005960859695447961,0.013679101855833658,0.008788102294326201,0.0014197963896708276,0.0022333933393849587,0.0014539133166564435
62,111.37382879257204,6.652718496322633,0.7296327635809783,0.6579691464266787,0.7062772694766496,0.7363851751565409,0.6653140271111149,0.7138383274256841,0.0001,1e-07,"{'krr__alpha': 0.0001, 'krr__gamma': 1e-07}",45,54,46,0.7233034354374682,0.6434931506849315,0.6968292230669386,0.7375613470976476,0.668264703364438,0.7156543662617466,0.7392113724826536,0.6825342465753425,0.7211869006694409,0.7336689795227619,0.6639842479239791,0.7113312239189251,0.7317651040785242,0.6592465753424658,0.7083716651333947,0.7376036554408529,0.663470593271124,0.7142198875679661,0.7258419360297851,0.6541095890410958,0.7022058823529411,0.7382382805889321,0.6650971663384985,0.7152128883774453,0.7280419698764596,0.6504621704895583,0.7027926761605325,0.7348536131325097,0.6657534246575343,0.7127732710023374,1.3996081385609795,0.3783965414076504,0.0055363890284223635,0.013310757255670791,0.008302623201397628,0.0017902779301704242,0.0016800684604733813,0.0015970545504075586
117,112.99415817260744,6.408917379379273,0.7292604501607717,0.5433190219149944,0.6648118476232386,0.947258419360298,0.9027463739265144,0.9441886684948504,10.0,0.01,"{'krr__alpha': 10, 'krr__gamma': 0.01}",46,109,70,0.7246573024200372,0.5386986301369863,0.6591242405195893,0.9479184295143002,0.9054019347658592,0.9450029039896348,0.7337959045523778,0.5506849315068493,0.6715389434119858,0.947579962768658,0.9035185343720572,0.944556316284065,0.7261804027754273,0.5363013698630137,0.6593684210526316,0.9467337959045524,0.9012070884342094,0.9435754941065746,0.7297343036046708,0.5486301369863014,0.6673609664653197,0.9471145709934,0.9016351339782552,0.943981356995608,0.7319343374513454,0.5422800410818213,0.6666666666666666,0.9469453376205788,0.9019691780821918,0.9438272710983696,7.209144487228012,0.3678169738281372,0.003424039073559795,0.0055522879805121605,0.0048409078838781774,0.0004319596892232,0.0015399040590232801,0.0005191749809495922
76,113.26771054267886,6.732039833068848,0.7264511761719411,0.6841311851355091,0.7119671633359218,1.0,1.0,1.0,0.001,0.001,"{'krr__alpha': 0.001, 'krr__gamma': 0.001}",47,20,44,0.7207649348451515,0.673972602739726,0.7046186895810955,1.0,1.0,1.0,0.7297343036046708,0.6924657534246575,0.7168941677007624,1.0,1.0,1.0,0.7312574039600609,0.6815068493150684,0.7147988505747126,1.0,1.0,1.0,0.7246573024200372,0.6880136986301372,0.7117803365810451,1.0,1.0,1.0,0.7258419360297851,0.6846970215679562,0.7117437722419929,1.0,1.0,1.0,3.357349220405748,0.5709410761585387,0.0037363417484462436,0.006244085926075845,0.004156409483485576,0.0,0.0,0.0
51,116.97856392860413,6.695081758499144,0.7245557623963446,0.6589281208818523,0.702717939999903,0.7324420375698087,0.6681562891031332,0.7116726456530351,1e-05,1e-08,"{'krr__alpha': 1e-05, 'krr__gamma': 1e-08}",48,50,54,0.7163648671518024,0.6448630136986301,0.6920249908122013,0.7328651210018615,0.6710041948463317,0.7128694861300592,0.7354882382805892,0.6815068493150684,0.7180227313729027,0.7290573701133863,0.6659532574265902,0.7084054275566888,0.7268573362667118,0.6616438356164384,0.7053669222343921,0.7343459130140464,0.6672373940587278,0.7128549869666619,0.7226265019461838,0.6571917808219178,0.7007485849917837,0.7352766965645625,0.6685215306908655,0.7139657142857142,0.7214418683364359,0.6494351249572065,0.6974264705882353,0.730665087155187,0.6680650684931507,0.7102676133260514,1.2584026487340982,0.5505107297473281,0.006408204401363846,0.012713246420054765,0.008803078051035073,0.002300111279080929,0.0016703296925890008,0.002036533908015838
40,111.74237217903138,5.921749782562256,0.7239126755796244,0.658928073984796,0.7022285177034442,0.731705872398037,0.6682076516365999,0.711124957783296,1e-06,1e-09,"{'krr__alpha': 1e-06, 'krr__gamma': 1e-09}",49,51,55,0.7160264004061601,0.6452054794520548,0.6918839515240544,0.7326958876290405,0.6713466312815684,0.7128442868830106,0.7344728380436623,0.6818493150684931,0.7173482255449468,0.7279573531900491,0.6661244756442085,0.7076209530738449,0.7270265696395329,0.663013698630137,0.7059252506836831,0.7335843628363513,0.6670661758411095,0.7122160778757827,0.7209341682179726,0.6544520547945205,0.6985925790531895,0.7347689964460992,0.6686071397996747,0.7136004385764539,0.7211034015907937,0.6501198219787744,0.6973925817113479,0.7295227618886444,0.6678938356164383,0.7093430325073881,3.1705481962571285,0.7352580978281672,0.006327246321150183,0.012868607333063671,0.008785075710173765,0.00255769244308806,0.0017750410533528204,0.0022683891843959195
66,112.13676686286928,6.580241537094116,0.7195803012354036,0.6795425192160689,0.7054600779500435,1.0,1.0,1.0,0.0001,0.001,"{'krr__alpha': 0.0001, 'krr__gamma': 0.001}",50,22,47,0.7121340328312743,0.6684931506849315,0.696520963425513,1.0,1.0,1.0,0.7244880690472161,0.689041095890411,0.7119603680113235,1.0,1.0,1.0,0.7261804027754273,0.6791095890410959,0.710243553008596,1.0,1.0,1.0,0.7170418006430869,0.6818493150684931,0.7042801556420234,1.0,1.0,1.0,0.7180572008800136,0.6792194453954126,0.7042953496627619,1.0,1.0,1.0,1.2959134385216822,0.3761247503321358,0.005135333646987342,0.006601887852879674,0.00543676340547203,0.0,0.0,0.0
56,114.42148451805114,6.272291374206543,0.7188695210695549,0.6795424488704844,0.7049309717266409,1.0,1.0,1.0,1e-05,0.001,"{'krr__alpha': 1e-05, 'krr__gamma': 0.001}",51,23,48,0.7104416991030631,0.6664383561643835,0.6946278779225414,1.0,1.0,1.0,0.7231342020646472,0.6883561643835616,0.7107496463932107,1.0,1.0,1.0,0.7260111694026062,0.6797945205479452,0.7103238504204689,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7175495007615502,0.6802464909277645,0.7042353358142832,1.0,1.0,1.0,7.278200743926755,0.7003329597183994,0.005379811538007953,0.007225999653387494,0.005824483850845145,0.0,0.0,0.0
26,113.24126691818238,6.775600528717041,0.718734134371298,0.6794739791683276,0.704809614957112,1.0,1.0,1.0,1e-10,0.001,"{'krr__alpha': 1e-10, 'krr__gamma': 0.001}",52,24,49,0.7102724657302422,0.6664383561643835,0.6945039257673091,1.0,1.0,1.0,0.7233034354374682,0.6883561643835616,0.7108753315649868,1.0,1.0,1.0,0.7256727026569639,0.6797945205479452,0.7100697549633339,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7172110340159079,0.6799041424169805,0.7038809144072302,1.0,1.0,1.0,2.1504726996261314,0.4015269842922709,0.005390023147712111,0.0072206240929212125,0.0058573043531882476,0.0,0.0,0.0
46,110.71375522613523,6.6304937362670895,0.718734134371298,0.6794739791683276,0.704809614957112,1.0,1.0,1.0,1e-06,0.001,"{'krr__alpha': 1e-06, 'krr__gamma': 0.001}",52,24,49,0.7102724657302422,0.6664383561643835,0.6945039257673091,1.0,1.0,1.0,0.7233034354374682,0.6883561643835616,0.7108753315649868,1.0,1.0,1.0,0.7256727026569639,0.6797945205479452,0.7100697549633339,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7172110340159079,0.6799041424169805,0.7038809144072302,1.0,1.0,1.0,2.5627211591291053,0.4325774108396197,0.005390023147712111,0.0072206240929212125,0.0058573043531882476,0.0,0.0,0.0
16,111.62666187286376,6.459125280380249,0.718734134371298,0.6794739791683276,0.704809614957112,1.0,1.0,1.0,1e-12,0.001,"{'krr__alpha': 1e-12, 'krr__gamma': 0.001}",52,24,49,0.7102724657302422,0.6664383561643835,0.6945039257673091,1.0,1.0,1.0,0.7233034354374682,0.6883561643835616,0.7108753315649868,1.0,1.0,1.0,0.7256727026569639,0.6797945205479452,0.7100697549633339,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7172110340159079,0.6799041424169805,0.7038809144072302,1.0,1.0,1.0,1.8304357921936583,0.3860015227269976,0.005390023147712111,0.0072206240929212125,0.0058573043531882476,0.0,0.0,0.0
36,115.05021867752077,6.301736021041871,0.718734134371298,0.6794739791683276,0.704809614957112,1.0,1.0,1.0,1e-08,0.001,"{'krr__alpha': 1e-08, 'krr__gamma': 0.001}",52,24,49,0.7102724657302422,0.6664383561643835,0.6945039257673091,1.0,1.0,1.0,0.7233034354374682,0.6883561643835616,0.7108753315649868,1.0,1.0,1.0,0.7256727026569639,0.6797945205479452,0.7100697549633339,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7172110340159079,0.6799041424169805,0.7038809144072302,1.0,1.0,1.0,2.4870762042624293,0.8375420456428612,0.005390023147712111,0.0072206240929212125,0.0058573043531882476,0.0,0.0,0.0
6,155.6192676544189,7.882885313034057,0.718734134371298,0.6794739791683276,0.704809614957112,1.0,1.0,1.0,1e-14,0.001,"{'krr__alpha': 1e-14, 'krr__gamma': 0.001}",52,24,49,0.7102724657302422,0.6664383561643835,0.6945039257673091,1.0,1.0,1.0,0.7233034354374682,0.6883561643835616,0.7108753315649868,1.0,1.0,1.0,0.7256727026569639,0.6797945205479452,0.7100697549633339,1.0,1.0,1.0,0.7172110340159079,0.6828767123287671,0.7047181480827001,1.0,1.0,1.0,0.7172110340159079,0.6799041424169805,0.7038809144072302,1.0,1.0,1.0,3.9159449222500218,0.2090113431417358,0.005390023147712111,0.0072206240929212125,0.0058573043531882476,0.0,0.0,0.0
83,112.15586724281313,6.48693265914917,0.7177525808089356,0.6602974680279319,0.6980146082856771,0.7217211034015908,0.6644236879817711,0.7023728329868435,0.01,1e-06,"{'krr__alpha': 0.01, 'krr__gamma': 1e-06}",57,49,56,0.7134878998138433,0.6465753424657534,0.6904370085938928,0.7230918937214419,0.668264703364438,0.7046080245520603,0.7293958368590286,0.6880136986301372,0.7153284671532847,0.7182264342528346,0.6611591473332763,0.6987243282366778,0.7160264004061601,0.6551369863013699,0.6951308139534884,0.7233034354374682,0.6632137659446965,0.7031859852954524,0.7134878998138433,0.6547945205479452,0.6931303244516948,0.7238534438991369,0.6639842479239791,0.7038431870774535,0.7163648671518024,0.656966792194454,0.6960464272760246,0.7201303096970723,0.6654965753424658,0.7015026397725734,3.2551055878180093,0.4251209247491308,0.00594719879279231,0.014314276599704131,0.008868325217135252,0.002175916075580148,0.002375657004051211,0.002092274470719789
72,114.06346745491028,6.616726207733153,0.7132509730918938,0.6630369126729916,0.6955615438689996,0.7176087324420376,0.6670775879457684,0.7001353591788202,0.001,1e-07,"{'krr__alpha': 0.001, 'krr__gamma': 1e-07}",58,41,57,0.7057031646640718,0.6476027397260274,0.6850208295598623,0.7200033846674564,0.671689067716805,0.7033617212012551,0.7260111694026062,0.6880136986301372,0.7127904913961327,0.7140802166187172,0.6645835116856433,0.6967330820319511,0.7106109324758842,0.6589041095890411,0.6923353724361281,0.7182264342528346,0.66492594812088,0.699918896999189,0.7106109324758842,0.6595890410958904,0.6925566343042071,0.7207649348451515,0.6676654396027737,0.7026759167492567,0.7133186664410222,0.6610749743238616,0.6951043916486681,0.7149686918260281,0.6665239726027398,0.697987178912449,2.788422133350371,0.6120931803497848,0.006837195817714989,0.013378121042467307,0.00924759366320741,0.0026644987065783704,0.002559991231419584,0.0025729698321067607
61,110.61177043914795,6.923013639450072,0.7121678795058386,0.6628315739121055,0.6946998183282604,0.7165848705364698,0.6671460825623627,0.6993964363104026,0.0001,1e-08,"{'krr__alpha': 0.0001, 'krr__gamma': 1e-08}",59,42,58,0.7055339312912506,0.647945205479452,0.6850108616944243,0.7195803012354036,0.6724595496960877,0.7032858805622707,0.7249957691656794,0.6873287671232877,0.7118283383578649,0.7124724995769166,0.6644979025768342,0.6955197132616487,0.7095955322389575,0.6582191780821918,0.6913669064748201,0.7172956507023185,0.6650115572296892,0.6992528580430283,0.7095955322389575,0.6616438356164384,0.6924731182795699,0.7193264511761719,0.666809348514682,0.7013326130019809,0.7111186325943476,0.6590208832591579,0.6928198668346229,0.7142494499915383,0.6669520547945206,0.6975911166830839,3.3180260503528043,0.1264395722450841,0.006676808849188664,0.01310666030033553,0.009020673934967256,0.0028057035463830834,0.002826765827100492,0.002727098532938778
50,116.55868010520935,6.430968523025513,0.7119309527838891,0.6627630807614205,0.6945052818760926,0.7164410221695718,0.6671460825623627,0.6992897192754033,1e-05,1e-09,"{'krr__alpha': 1e-05, 'krr__gamma': 1e-09}",60,43,59,0.7051954645456084,0.6482876712328767,0.6848769898697539,0.7195379928921983,0.6725451588048968,0.7032809632514211,0.7246573024200372,0.6869863013698628,0.7114736655435362,0.7122186495176849,0.6643266843592158,0.6952782008780576,0.7094262988661364,0.6578767123287671,0.6911314984709479,0.7170418006430869,0.6650115572296892,0.6990640748740099,0.7094262988661364,0.6616438356164384,0.6923490413904317,0.7192841428329667,0.6668949576234912,0.7013279315777627,0.7109493992215264,0.6590208832591579,0.6926952141057935,0.7141225249619225,0.6669520547945206,0.6974974257957649,2.184849952834905,0.5156441160167382,0.006645852943915017,0.012926215578926972,0.008943580760241404,0.002871910780332433,0.00288984218967218,0.0028085529737167233
126,111.09676752090454,6.845739078521729,0.7094262988661364,0.6287243297238232,0.6813472165168669,0.7159163987138263,0.6351277818562635,0.6884476941868135,100.0,0.001,"{'krr__alpha': 100, 'krr__gamma': 0.001}",61,80,61,0.7099339989845997,0.6239726027397261,0.6801045166106757,0.7149686918260281,0.6366749422138516,0.6882606080236916,0.7185649009984769,0.6493150684931507,0.6951420714940422,0.7137840582162802,0.6309391319236367,0.6854219948849105,0.7031646640717549,0.6188356164383562,0.6732488822652758,0.7172956507023185,0.6359900693433781,0.689786443825441,0.7104416991030631,0.6267123287671232,0.6814373487246322,0.7158148586901337,0.6339354507319579,0.6879732429042599,0.7050262311727873,0.62478603218076,0.6768032634897089,0.7177187341343713,0.6380993150684932,0.6907961812957643,4.035864563859509,0.2678382216740571,0.005354839157041421,0.010619815612596246,0.007457626666393722,0.001456439750554579,0.0024873156728486487,0.001828803095651236
115,117.49114146232607,6.634920740127564,0.7086816720257234,0.6589276050142333,0.6908744764181824,0.7124217295650702,0.6623005776855753,0.6947768778675483,10.0,0.0001,"{'krr__alpha': 10, 'krr__gamma': 0.0001}",62,52,60,0.7062108647825351,0.6489726027397261,0.685848715164676,0.7119224911152479,0.6633849841623148,0.6947594925359751,0.7219495684548993,0.685958904109589,0.7091520623119137,0.7092993738365205,0.6590189196130468,0.6914267750482778,0.7024877305804704,0.6513698630136986,0.6839266450916935,0.7133186664410222,0.6618440202037497,0.6952963395988848,0.7045185310543239,0.6513698630136986,0.6854054054054053,0.71450330005077,0.6620152384213679,0.696227604213559,0.7082416652563885,0.656966792194454,0.6900395541172241,0.7130648163817905,0.6652397260273972,0.6961741779410446,3.601635090983567,0.2638908609932566,0.006899742363601104,0.0137686376688148,0.00936171581936505,0.0017634815806016413,0.0020432167441037643,0.0017635411005226878
55,117.10096316337584,6.657308053970338,0.6970384159756302,0.6482433535146999,0.6789617811932629,0.9998815366390252,0.9997602915635156,0.9998801230560822,1e-05,0.0001,"{'krr__alpha': 1e-05, 'krr__gamma': 0.0001}",63,60,63,0.6921644948383822,0.6448630136986301,0.6743061772605193,0.9999153833135894,0.9998287817823815,0.999914383561644,0.7013030969707226,0.6530821917808219,0.6836350600466033,0.9997038415975632,0.9994007362383358,0.9997002783129952,0.6992722964968692,0.6496575342465754,0.6810267456471011,0.9999153833135894,0.9998287817823815,0.999914383561644,0.6926721949568455,0.6465753424657534,0.6752503576537912,0.9999576916567948,0.9999143908911908,0.999957193613287,0.6997799966153325,0.6470386853817186,0.6805905653583002,0.9999153833135894,0.9998287671232876,0.9999143762308416,4.762479904980625,0.2886846748080993,0.003834396531764914,0.002866162812899149,0.003583458216887504,9.034589822328868e-05,0.00018280993249922218,9.143833645436238e-05
12,110.56189618110656,6.615832948684693,0.6967337959045523,0.647283417669873,0.6783480299357298,0.9945929937383652,0.9904116918588082,0.9945039327428001,1e-12,1e-07,"{'krr__alpha': 1e-12, 'krr__gamma': 1e-07}",64,61,64,0.6911490946014555,0.6544520547945205,0.6768195502036479,0.9954306989338296,0.9922095710983648,0.9953624184129164,0.7045185310543239,0.6506849315068494,0.6851785070320953,0.9917498730749704,0.9849327968495848,0.9915966386554622,0.6919952614655611,0.6202054794520548,0.6655641308342521,0.9939922152648504,0.9881003338755244,0.9938861620597604,0.6974107293958368,0.6489726027397261,0.6794550017927573,0.9955153156202404,0.9919527437719372,0.9954467353951891,0.6985953630055847,0.6621020198562136,0.6847229598158967,0.9962768657979354,0.9948630136986302,0.9962277091906724,4.543413154759502,0.5582752952943425,0.004861447719551796,0.014273182614212062,0.007131407456616373,0.0016020064071130553,0.003486607036350584,0.0016389801253510418
23,112.55432739257813,6.3819981575012195,0.6950753088509054,0.6374907261071223,0.6738619603604947,0.9985953630055846,0.9972775819648578,0.9985769850793388,1e-10,1e-06,"{'krr__alpha': 1e-10, 'krr__gamma': 1e-06}",65,62,69,0.6908106278558132,0.6397260273972603,0.6715800826891964,0.99847689964461,0.9970892903004879,0.9984569224174882,0.7006261634794382,0.6527397260273973,0.6830317147464612,0.9983922829581994,0.9968324629740604,0.9983709165737804,0.6940260619394144,0.6318493150684932,0.6711531465987632,0.9987307497038416,0.9975173358445338,0.99871432244793,0.6897952276188865,0.6277397260273972,0.6666666666666667,0.998815366390252,0.9977741631709612,0.9988002399520096,0.7001184633609748,0.6353988360150633,0.6768781911013859,0.9985615163310204,0.9971746575342466,0.9985425240054868,1.9479565386609408,0.4496374965258997,0.004547814319152235,0.008588505057867261,0.005612467058686481,0.00015694057362488682,0.00033113529631592837,0.00015923010289985387
104,115.07422065734863,6.602152729034424,0.6933829751226942,0.6611875507074421,0.6805522629424594,0.696530715857167,0.6634476928345177,0.6836270775849461,1.0,1e-05,"{'krr__alpha': 1, 'krr__gamma': 1e-05}",66,47,62,0.6897952276188865,0.65,0.674364896073903,0.6974107293958368,0.6650971663384985,0.6847950639048039,0.7065493315281773,0.6921232876712329,0.6997922437673131,0.6926298866136402,0.6586764831778101,0.6792919260142145,0.6869182602809274,0.6462328767123288,0.6710526315789473,0.696987645963784,0.6642410752504067,0.6842151675485009,0.6914875613470977,0.6558219178082192,0.677516362993101,0.700456930106617,0.6667237394058728,0.6875000000000001,0.6921644948383822,0.6617596713454297,0.6800351802990325,0.695168387205957,0.6625,0.682333230457211,2.841873188981212,0.374268780380916,0.00682780636393013,0.0163397718775887,0.010081541845492838,0.0025873065309012424,0.002747553927868196,0.0027267984675366746
127,111.00302028656006,6.686460113525389,0.6875613470976478,0.4370935314890284,0.5802397129532577,0.8896936875951937,0.7917266243155671,0.8764523043054243,100.0,0.01,"{'krr__alpha': 100, 'krr__gamma': 0.01}",67,129,114,0.6860720934168218,0.4445205479452055,0.5832397214109188,0.891098324589609,0.7963359301429672,0.8784587779771461,0.6952106955491623,0.4479452054794521,0.5922571881367444,0.8884752073108817,0.790000856091088,0.8750237056703963,0.6809950922321882,0.4178082191780822,0.5641618497109826,0.8891944491453715,0.7887167194589504,0.8755523877405559,0.6882721272634964,0.4407534246575343,0.5828804347826088,0.8891098324589609,0.7900864651998972,0.8756582380568338,0.6872567270265696,0.4344402601848682,0.5786593707250342,0.8905906244711457,0.7934931506849315,0.8775684120821892,3.9937093236686407,0.4722098035545047,0.00457042914940335,0.010632754482107171,0.009180286926968859,0.000985121403550441,0.0027962203332136037,0.0013230962365259919
93,113.95484819412232,6.236217641830446,0.6866813335589778,0.6644065412014089,0.6768865064124236,0.6907767811812489,0.6680877724978979,0.6810672261394427,0.1,1e-06,"{'krr__alpha': 0.1, 'krr__gamma': 1e-06}",68,40,65,0.6815027923506516,0.6510273972602739,0.6688951442646023,0.6930106617024877,0.6708329766287133,0.6835310537334264,0.6992722964968692,0.6972602739726027,0.6961873824585401,0.6864528685056693,0.6635562023799332,0.6765591585562779,0.6813335589778304,0.6503424657534247,0.6685442703749339,0.6909798612286343,0.668264703364438,0.6812707278757201,0.6865797935352852,0.6589041095890411,0.6750877192982456,0.6948299204603148,0.6714322403903775,0.6850080789554129,0.6847182264342528,0.6644984594317015,0.6757180156657963,0.6886105940091386,0.6663527397260274,0.6789671115763761,4.159243190316524,0.8754535243902375,0.006600188325798138,0.017242115127878363,0.010105242134035736,0.002994928693474212,0.0029085522924198323,0.0030454994598281705
82,112.5240041255951,6.315228700637817,0.6854628532746657,0.664954439509832,0.6762152271596139,0.6895244542223727,0.6685329589205278,0.6803339862267199,0.01,1e-07,"{'krr__alpha': 0.01, 'krr__gamma': 1e-07}",69,37,66,0.6794719918767981,0.6513698630136986,0.6676026676026675,0.6916567947199188,0.6712610221727592,0.6827165868524163,0.6974107293958368,0.6982876712328767,0.6951926355267644,0.685056693179895,0.6640698570327883,0.675755727850858,0.6806566254865459,0.6517123287671233,0.6685403126646761,0.6898375359620917,0.6688639671261022,0.6806638498061593,0.6855643932983584,0.6582191780821918,0.6741494212556998,0.6932222034185141,0.6710041948463317,0.6837353338858114,0.6842105263157895,0.6651831564532694,0.6755910987482615,0.6878490438314435,0.6674657534246575,0.6787984327383544,3.403165517947921,0.4153550062059389,0.0063768428369365615,0.01741502001458816,0.009978773604673604,0.0028665705643329273,0.002635037326949128,0.00285212678162798
71,115.62545657157898,6.522317171096803,0.6853274665764089,0.6648859932562032,0.6760994416967291,0.689414452530039,0.6686185724270651,0.6802850015726865,0.001,1e-08,"{'krr__alpha': 0.001, 'krr__gamma': 1e-08}",70,38,67,0.6796412252496192,0.6517123287671233,0.6678364625372872,0.6914452530038924,0.6710898039551408,0.6825127334465195,0.6974107293958368,0.6982876712328767,0.6951926355267644,0.6853105432391268,0.6646691207944525,0.6761299312026473,0.6806566254865459,0.6517123287671233,0.6685403126646761,0.689414452530039,0.6684359215820563,0.6802282528204905,0.6855643932983584,0.6582191780821918,0.6741494212556998,0.6931375867321036,0.6711754130639499,0.6837308681812235,0.6833643594516838,0.6644984594317015,0.6747783764992178,0.687764427145033,0.6677226027397261,0.6788232222125512,2.5381975375703365,0.4845045959199925,0.006388509390011603,0.01736294658650225,0.009955049973961995,0.00274045741037462,0.0024115849774760463,0.002692263548915414
60,111.20332837104796,6.814406538009644,0.6852936199018446,0.6648859932562032,0.6760760088383944,0.689414452530039,0.6686356942488271,0.6802905726556919,0.0001,1e-09,"{'krr__alpha': 0.0001, 'krr__gamma': 1e-09}",71,38,68,0.6794719918767981,0.6517123287671233,0.667719298245614,0.6913606363174818,0.6710898039551408,0.6824533147608061,0.6974107293958368,0.6982876712328767,0.6951926355267644,0.6853528515823321,0.6647547299032617,0.6761875734749858,0.6806566254865459,0.6517123287671233,0.6685403126646761,0.6894567608732443,0.6684359215820563,0.6802578846488935,0.6855643932983584,0.6582191780821918,0.6741494212556998,0.6931375867321036,0.6711754130639499,0.6837308681812235,0.6833643594516838,0.6644984594317015,0.6747783764992178,0.687764427145033,0.6677226027397261,0.6788232222125512,3.5358578505286857,0.11349927908802775,0.006418921664512327,0.01736294658650225,0.009974591060269598,0.002715523361953305,0.0023836256243145158,0.002664652878777085
34,116.22555847167969,6.452259206771852,0.683533592824505,0.6322174569602266,0.6638033449750438,1.0,1.0,1.0,1e-08,1e-05,"{'krr__alpha': 1e-08, 'krr__gamma': 1e-05}",72,68,71,0.6782873582670502,0.6376712328767123,0.6620444444444445,1.0,1.0,1.0,0.6914875613470977,0.6448630136986301,0.6738235820361423,1.0,1.0,1.0,0.6909798612286343,0.6363013698630137,0.6705160591844099,1.0,1.0,1.0,0.6713487899813844,0.6171232876712329,0.6498377208799135,1.0,1.0,1.0,0.6855643932983584,0.625128380691544,0.6627949183303085,1.0,1.0,1.0,2.8143987642814263,0.7884990847790049,0.007730835353658567,0.00984297790749295,0.008301987648245163,0.0,0.0,0.0
58,181.22005009651184,6.559449243545532,0.6795396852259266,0.5687962463596159,0.636905996345244,1.0,1.0,1.0,1e-05,0.1,"{'krr__alpha': 1e-05, 'krr__gamma': 0.1}",73,94,86,0.6752411575562701,0.5657534246575342,0.6325866360329312,1.0,1.0,1.0,0.682179725841936,0.5739726027397261,0.6409177820267686,1.0,1.0,1.0,0.6762565577931968,0.5530821917808221,0.6280381100524987,1.0,1.0,1.0,0.6781181248942292,0.5763698630136986,0.6389521640091117,1.0,1.0,1.0,0.6859028600440007,0.5748031496062992,0.6440352896049099,1.0,1.0,1.0,2.858430624941891,0.4674014774998742,0.003968297062029311,0.008676721689992076,0.005803521855806259,0.0,0.0,0.0
38,181.0338024616241,6.852680969238281,0.6795396852259266,0.5687962463596159,0.636905996345244,1.0,1.0,1.0,1e-08,0.1,"{'krr__alpha': 1e-08, 'krr__gamma': 0.1}",73,94,86,0.6752411575562701,0.5657534246575342,0.6325866360329312,1.0,1.0,1.0,0.682179725841936,0.5739726027397261,0.6409177820267686,1.0,1.0,1.0,0.6762565577931968,0.5530821917808221,0.6280381100524987,1.0,1.0,1.0,0.6781181248942292,0.5763698630136986,0.6389521640091117,1.0,1.0,1.0,0.6859028600440007,0.5748031496062992,0.6440352896049099,1.0,1.0,1.0,2.6289161319868795,0.14062646075500734,0.003968297062029311,0.008676721689992076,0.005803521855806259,0.0,0.0,0.0
28,182.474684715271,6.491476202011109,0.6795396852259266,0.5687962463596159,0.636905996345244,1.0,1.0,1.0,1e-10,0.1,"{'krr__alpha': 1e-10, 'krr__gamma': 0.1}",73,94,86,0.6752411575562701,0.5657534246575342,0.6325866360329312,1.0,1.0,1.0,0.682179725841936,0.5739726027397261,0.6409177820267686,1.0,1.0,1.0,0.6762565577931968,0.5530821917808221,0.6280381100524987,1.0,1.0,1.0,0.6781181248942292,0.5763698630136986,0.6389521640091117,1.0,1.0,1.0,0.6859028600440007,0.5748031496062992,0.6440352896049099,1.0,1.0,1.0,2.267070132635709,0.4468172703457642,0.003968297062029311,0.008676721689992076,0.005803521855806259,0.0,0.0,0.0
